video_id,comment_text,like_count
j7jXiltKzR0,Excelente jogador,1
j7jXiltKzR0,"Quero ele no podcast tbm! Bora produção, providencia isso!",17
j7jXiltKzR0,"Muda essa Intro na Moral 😂
De resto tá Top",1
j7jXiltKzR0,Início 2:10,4
j7jXiltKzR0,Queria ele no podcast😢,4
j7jXiltKzR0,👏,3
j7jXiltKzR0,bruninho melhor do mundo te amo capitão,5
j7jXiltKzR0,brabo demaissss,3
j7jXiltKzR0,Sou fã,5
j7jXiltKzR0,"Bruninho é o melhor jogador, tenho orgulho de ter como Inspiração.💙🥇",22
j7jXiltKzR0,gatoooo casa comigoo,8
j7jXiltKzR0,"Que amor de pessoa,é ele❤️❤️❤️❤️❤️",11
j7jXiltKzR0,É o capita,6
j7jXiltKzR0,Tem que levar ele pro podcast,40
j7jXiltKzR0,Ele é incrivel!!! Como q pode,8
j7jXiltKzR0,MARAVILHOSO!!!!!,6
j7jXiltKzR0,Sou muito admiradora do Bruninho! Amando conhecer um pouco mais dele.,28
j7jXiltKzR0,Deus te abençoe querido 🙌🏼❤👏🏼,8
j7jXiltKzR0,Campeoníssimo de tudo! Meu ídolo! ❤,13
j7jXiltKzR0,Bruninho é demais … que resenha Maravilhosa 👏🏽,12
j7jXiltKzR0,"Sou apaixonada, não adianta!",8
j7jXiltKzR0,"Por que ele insiste em ser modesto? Qual é Bruno? Tu é o melhor levantador que ja passou pela seleção!
( que eu acompanhei ).",77
j7jXiltKzR0,"Não precisa ser modesto, Bruno. Vc realmente ganhou tudo como jogador, os números e a história estão ai pra quem quiser conferir ou duvidar.",54
j7jXiltKzR0,Como eu amo esse homem,4
j7jXiltKzR0,Campeão de tudoooo! 👏👏👏🥰,8
j7jXiltKzR0,💜💜👏👏👏 capita!!!,8
j7jXiltKzR0,Bruninho eu te amooooo,6
QzGBcLVyXiw,Huck rosa viaja,0
QzGBcLVyXiw,Esse mlk tem contos anos mesmo,0
QzGBcLVyXiw,Hulk muito midia,0
QzGBcLVyXiw,Trigonometria muito midia 29:37,0
QzGBcLVyXiw,editaro q nem  a b%$nda,0
QzGBcLVyXiw,😂,0
QzGBcLVyXiw,Os cara falando pra krl no fundo quase não dá pra entender nada,2
QzGBcLVyXiw,Podpah ta precisando de um editor??? Ta osso,5
QzGBcLVyXiw,Podpah ta tenso,0
QzGBcLVyXiw,Mano não vou assistir,0
QzGBcLVyXiw,"te amo, puterrier ❤",1
QzGBcLVyXiw,caraca dahora dms,1
QzGBcLVyXiw,Mlk maneiro,0
QzGBcLVyXiw,Quantos anos ele tem?,1
QzGBcLVyXiw,"Scooby é maneiro, mas é muito sequelado, issoqueéfoda",3
QzGBcLVyXiw,Voa mlk,1
QzGBcLVyXiw,editaram muito bem hein 🤦‍♂,1
QzGBcLVyXiw,Podpah está chegando ao fim,2
QzGBcLVyXiw,editou td torto q isso,0
QzGBcLVyXiw,Quantos anos ?,0
QzGBcLVyXiw,Corrige isso ai,0
QzGBcLVyXiw,duas vozes no bgl achei q eu tava maluco,155
QzGBcLVyXiw,"GRANDE HULK DO CHILE, RESENHA DEMAIS NO CANAL AQUELES CARAS HAHAHAHAHA SATISFAÇÃO",67
QzGBcLVyXiw,"ele é mto precioso, ta maluco",1
QzGBcLVyXiw,porra pensei que eu tava esquizofrenico..,25
QzGBcLVyXiw,"Ouvia ele antes de ficar famoso em 
Aaaeeee",0
QzGBcLVyXiw,Amooooooooooo ❤,0
QzGBcLVyXiw,menor e zk,0
QzGBcLVyXiw,adoro ele véi ❤,1
QzGBcLVyXiw,ae quem editou da uma olhada em 4:53,80
QzGBcLVyXiw,amo!,0
QzGBcLVyXiw,Monstro esse puto,0
QzGBcLVyXiw,"Humilde de mais, merece oque tem 🤟",8
QzGBcLVyXiw,"Puterrier foi bem sacado, mas como raça de cachorro de garota de programa.😂😂😂",3
2VHTqQfeKB4,Scooby amadsou ta de parabéns ❤❤,0
2VHTqQfeKB4,ret brabissimoo,0
2VHTqQfeKB4,Gostei muito de ver os bastidores do poesia,0
2VHTqQfeKB4,Ret e scooby e de mais tá Maluko ❤,0
2VHTqQfeKB4,Sem auto-tune é fod@😂😂,4
2VHTqQfeKB4,❤❤❤ Filipe 🎉,0
2VHTqQfeKB4,"sou inscrito aqui no canal mas confesso que nem assisto, mas esse video aqui n tinha como n assistir mano",2
2VHTqQfeKB4,Ana e linda demais 💜😍,0
2VHTqQfeKB4,"Tadinho Scooby todo perdido, mas super feliz por está ali.",36
2VHTqQfeKB4,paulo é lindo dms,0
2VHTqQfeKB4,E a Lourena,1
2VHTqQfeKB4,Qual é esse modelo do corta da aokley do Scooby?,1
2VHTqQfeKB4,FRXV melhor dia da minha vida,0
2VHTqQfeKB4,Conversa do ret e do scooby é muita brisa e amizade 😂,23
2VHTqQfeKB4,Esse corta vento do Scooby! PQP 😮‍💨😮‍💨,5
2VHTqQfeKB4,Filipe ret no podpah nunca?,0
2VHTqQfeKB4,Retcheeeeeee,0
2VHTqQfeKB4,RETTCHEEEEEE,1
2VHTqQfeKB4,Damião de lateral esquerdo 😂😂,1
2VHTqQfeKB4,❤❤❤,2
2VHTqQfeKB4,Ret é lendário,6
2VHTqQfeKB4,muito maneiro,1
2VHTqQfeKB4,nenhum poesia supera o 6 ✍🏻,0
2VHTqQfeKB4,Pica,0
2VHTqQfeKB4,RET TEM 39 ANOS???! 😮😮😮,3
2VHTqQfeKB4,"Eu fui em um show do Poesia acústica e posso garantir que foi um dos shows mais tops,e energia lá em cima, galera toda cantando ❤",14
2VHTqQfeKB4,irmão para de falar lenin q agonia,1
2VHTqQfeKB4,3:18,1
2VHTqQfeKB4,,0
2VHTqQfeKB4,Esqueceram de fala da Lorena,13
2VHTqQfeKB4,orochi monstro,1
2VHTqQfeKB4,Scooby é mt brabo,2
2VHTqQfeKB4,Muito bom,1
2VHTqQfeKB4,agrw  eu vi como essa castela é linda,16
2VHTqQfeKB4,Poesia 4 é um hino,11
2VHTqQfeKB4,"Essa blusa ae , fera demais",3
2VHTqQfeKB4,"em todos os meus 11 acompanhando e ouvindo Filipe Ret, ele nunca me decepcionou, é o GOAT.",69
2VHTqQfeKB4,Começa 3:36,20
2VHTqQfeKB4,RET MAIS BRABO,20
2VHTqQfeKB4,Poesia é pica,3
2VHTqQfeKB4,Orochi brabo,18
2VHTqQfeKB4,Espero que  nunca acabe mesmo,4
2VHTqQfeKB4,"Por isso que vc tá onde tá ret , por sempre pensar nos fãs , na qualidade dos show ... 👏🏻👏🏻👏🏻",82
2VHTqQfeKB4,A 2 é a melhor de todas ❤,12
2VHTqQfeKB4,Capricorniana ea mais top pra min.,17
88Nu1FtgTNc,Não conheço... Mas deu vontade 🤤,0
88Nu1FtgTNc,"Velocidade 0.5, mistura de marola e primeiro encontro",3
88Nu1FtgTNc,Ela é muito linda pqp,0
88Nu1FtgTNc,Veyy...🤦🏻🤦🏻🤦🏻🤦🏻,0
88Nu1FtgTNc,eu senti um clima absurdoooo hahaha,5
88Nu1FtgTNc,Top,0
88Nu1FtgTNc,Também tou solteiro 😍,0
88Nu1FtgTNc,uma vibe primeiro date,23
88Nu1FtgTNc,Eu assumo minha bissexualidade ❤❤❤,0
88Nu1FtgTNc,❤,0
88Nu1FtgTNc,Que fofa ❤,1
88Nu1FtgTNc,❤❤,0
88Nu1FtgTNc,Vizinhaaaa 🤍🤍,0
88Nu1FtgTNc,Senti um climaaaa!,53
88Nu1FtgTNc,❤,0
88Nu1FtgTNc,"Dfideliz fez uma música pra essa mina, ela é linda e representa, cria do RJ.",5
88Nu1FtgTNc,Rapaz,1
88Nu1FtgTNc,✌🏼 4:11,2
88Nu1FtgTNc,❤❤❤❤,1
88Nu1FtgTNc,Quer ter mais filho ? 😂🎉,9
88Nu1FtgTNc,Me dá um pedaço dessa torta aí,3
88Nu1FtgTNc,"9:57 / 39:45


MC REBECCA é luz! Uma mulher de muita garra 😍",6
88Nu1FtgTNc,❤,1
88Nu1FtgTNc,❤,1
88Nu1FtgTNc,vish,4
u2GBrOgYJZ0,Arujá... melhor lugar para se morar...estou morando tmb ai... sensacional...,0
u2GBrOgYJZ0,Muito massa esse maumau,0
u2GBrOgYJZ0,"Mlk bom alma boa, nao seja bobo estude adquira conhecimento e cuidado com empresario pra amanha nao ser enganado e perder tudo. Boa sorte.",0
u2GBrOgYJZ0,Eu não conhecia esse cara e achei ele super da hora.,0
u2GBrOgYJZ0,20% de tudo e do jon mano,0
u2GBrOgYJZ0,Casa linda ❤❤❤😊,0
u2GBrOgYJZ0,esse mau mau e muito engraçado man,0
u2GBrOgYJZ0,❤❤❤❤,0
u2GBrOgYJZ0,"Cara, MAUMAU GANHOU MEU CORAÇÃO ai somou com essa fera PEDRO SCOOBY shooow!",0
u2GBrOgYJZ0,que modelo de mesa será esse ?,0
u2GBrOgYJZ0,Mau mau e maravilhoso ❤,0
u2GBrOgYJZ0,Pedro scooby tava na larica danada,0
u2GBrOgYJZ0,"Lembro no começo do hype do maumau no freefire se eu nao me engano ela era da god, ou da b4 n lembro bem 
Mas nessa epoca os cara tirava ele pra otario, pra ze droguinha.. hj esses mesmo cara tao esquecido e o maumau ta no auge gordinho gente fina dms",0
u2GBrOgYJZ0,Scooby procurando as calcinhas da Júlia .,4
u2GBrOgYJZ0,Da vontade de conhecer ele 😂😂😂 ele é rezenha demais ..Deus tw abencoe para de fumar kraio❤,0
u2GBrOgYJZ0,"Mamau eu quero te conhecer, vc é luz irmão ❤",0
u2GBrOgYJZ0,Qual bairro de São Paulo fica esse condomínio??,3
u2GBrOgYJZ0,scoob foi de larica.,0
u2GBrOgYJZ0,Que cara humilde mano tô impressionado ❤ muito merecedor,3
u2GBrOgYJZ0,Amei vcs juntos quero mas,0
u2GBrOgYJZ0,MAU MAU MÓ PINTA DE BICHEIRO HAHAHAHAHAH,0
u2GBrOgYJZ0,maumau e o melhor,0
u2GBrOgYJZ0,tigrinho ajudou ele na divulgação,0
u2GBrOgYJZ0,Quem ai identificou os perfumes femininos? 🤭,0
u2GBrOgYJZ0,Mamau é um muleke da hora mesmo 🙏,0
u2GBrOgYJZ0,"Esse mal é pureza de mais irmão, sem maldade nenhuma ...merece pra crlh",3
u2GBrOgYJZ0,Meu Deis Pedro Scooby e Maumau!!!! AMO!!!!!!!!!!!!,0
u2GBrOgYJZ0,Não tem como não gostar desse cara 🙌🏿🙏🏿Mau Mau zica,0
u2GBrOgYJZ0,Scooby bateu na primeira dose .,0
u2GBrOgYJZ0,"Maumau da pra ver que é gente boa, não vejo maldade coração puro",0
u2GBrOgYJZ0,Gosto muito do mau mau,0
u2GBrOgYJZ0,gru botando us minum pra dançar,0
u2GBrOgYJZ0,Ele que aposentou ela né 😂😂,0
u2GBrOgYJZ0,Maumau é muito engraçado,0
u2GBrOgYJZ0,Gordinho mais amado da Internet brasileira.  Sucesso mlk❤,1
u2GBrOgYJZ0,maumau é zica,0
u2GBrOgYJZ0,Maumas,0
u2GBrOgYJZ0,🤣❤️,0
u2GBrOgYJZ0,com uma loira dessa eu olhava de binóculo la de longe 🤣🤣🤣,3
u2GBrOgYJZ0,"Esse é o 7.1 que todos amam, mamau é Zika!!! 😂😂😂😂",3
u2GBrOgYJZ0,Mau mau mto gente boa,0
u2GBrOgYJZ0,Mano esse cara é muito da hora um dia vou te conhecer amém 🙏 jesus,0
u2GBrOgYJZ0,Mau mau você é fodaço parabéns,0
u2GBrOgYJZ0,"Maumau: Depois nós chega na cozinha que as tia tão arrumando
Scooby: Entra na cozinha 
😂😂😂😂😂",4
u2GBrOgYJZ0,E a visita na casa do curinga,3
u2GBrOgYJZ0,Scoob é um cara do bem..... Esse cara diferente,1
u2GBrOgYJZ0,"Maumau es bem vindo aqui na Nazaré.   
 Em outubro vou tar atento para uma foto tua e desse Grande mestre das super Ondas.",0
u2GBrOgYJZ0,Mau deixou ele bebadinho,0
u2GBrOgYJZ0,Maumau é o verdadeiro personagem Gru do meu malvado favorito...,1
u2GBrOgYJZ0,"Maumau é diferenciado,merece demais mano, Deus abençoe irmão",0
u2GBrOgYJZ0,Eu tenho uma Oakley piet dessa,0
u2GBrOgYJZ0,Urso verde de Madagascar 😂😂😂,0
u2GBrOgYJZ0,Esse cara é fera....😂,0
u2GBrOgYJZ0,SLC mau mau é pureza,0
u2GBrOgYJZ0,6:27 iixiiiiiiiiiiiiiiiiiiiiiiiiiiiii,0
u2GBrOgYJZ0,"Caramba humilde pura esse mano aí em ,mau mau e isso mesmo Man tá certinho tem ser humilde mesmo 👍",0
u2GBrOgYJZ0,Esse maumau e top demais,0
u2GBrOgYJZ0,AMÉM JESUS 🙌🙏,0
u2GBrOgYJZ0,Mamau e um cara de luz  todo sucesso pra ele,0
u2GBrOgYJZ0,"Espetacular!!!! Dupla do bem, episódio maneiro.",1
u2GBrOgYJZ0,Essas camisas da Oalkey são lindas demais cara. Top de vdd,1
u2GBrOgYJZ0,Voltei neles tomando uísque umas 5 vezes tô rachando de rir,0
u2GBrOgYJZ0,oakley  precisa  vender  juliet  novamente,0
u2GBrOgYJZ0,Maumau é sangue bom demais,31
u2GBrOgYJZ0,Cadê esse corte maumau representou são Paulo maior campeão de todos os tempos,1
u2GBrOgYJZ0,e mamau precisar arrumar suas persianas estamos ai,0
u2GBrOgYJZ0,"SCOBBY TODO DE OAKLEY ,",0
u2GBrOgYJZ0,Muito bom 🎉😂,0
u2GBrOgYJZ0,Não  é umidade,0
u2GBrOgYJZ0,Mau mau é  pura resenha 😂😂,1
u2GBrOgYJZ0,🏴‍☠️,0
u2GBrOgYJZ0,Quem não curtir é hetero,1
u2GBrOgYJZ0,Essa camiseta da Oakley e braba 👏🏿,1
u2GBrOgYJZ0,Esse cara é top demais 😂,0
u2GBrOgYJZ0,Orgulho da leste,0
u2GBrOgYJZ0,Mamau gente boa q Deus continue abençoando amem..,0
u2GBrOgYJZ0,Que condomínio é esse??,0
u2GBrOgYJZ0,"21:55 ""é aquela branca"" literalmente tds as casa brancas kkakakakka",7
u2GBrOgYJZ0,"Esse mano é mt alto astral, sempre bom ter gente assim ao redor. Sucesso!",16
u2GBrOgYJZ0,maumau e meu primo!,0
u2GBrOgYJZ0,Top 🎉🎉😂😂,0
u2GBrOgYJZ0,slk mamau e brabo de mais,0
u2GBrOgYJZ0,.,0
u2GBrOgYJZ0,Mau mau é um cara da hora nem parece que várias pessoas perderam muito dinheiro pra ele faturar em cima pra poder comprar essa mansão,73
u2GBrOgYJZ0,Scooby dubi dubi duuuuuuuuuu,0
u2GBrOgYJZ0,Scooby ficou crazy,0
u2GBrOgYJZ0,"Maumau é benção, pra cima sempre, amem Jesus",4
u2GBrOgYJZ0,Caralho mano esse cara é muito puro real q Deus abençoe muitooooooo.,15
u2GBrOgYJZ0,"Maumau é muito maneiro, passa uma energia muito feliz e engraçada, sucesso!!",87
u2GBrOgYJZ0,riqueza do revshare é link de filiado.,0
u2GBrOgYJZ0,"ONDE TEM MAUMAU, TEM HYPE",0
u2GBrOgYJZ0,pameiras,0
u2GBrOgYJZ0,Maumau é um menino bom. Merece todo sucesso do mundo 🙌🏽🙏🏼👏🏼,116
u2GBrOgYJZ0,comeca,0
u2GBrOgYJZ0,"parabéns veio de baixo e cresceu, agora é milionário {fruto do seu trampo) e o dono do canal acha que vc tem que ser taxado(impostos) por ser milionário",6
u2GBrOgYJZ0,Maumau é pureza 🙌🏻,6
u2GBrOgYJZ0,"Maumau é merecedor demais, gente boa pra carai",10
u2GBrOgYJZ0,Amor 100% puro e esse ai!😂,1
u2GBrOgYJZ0,"Maluco, que satisfação assistir esse video, foram 48min sorrrindo com esses dois caras. Deus abencoe vcs!",9
u2GBrOgYJZ0,5:30 scooby se escorando na Tv,1
u2GBrOgYJZ0,Maumauz……….👀,0
u2GBrOgYJZ0,"Descola essa peita pra mim Scooby, muito chave!!!",2
u2GBrOgYJZ0,Maumau é o 7.1 mais gente boa que existe 😂,75
u2GBrOgYJZ0,TENDEU ? TA VENDO AI ?,0
u2GBrOgYJZ0,"Eu li ""Manxaum do Mamão""",1
u2GBrOgYJZ0,Parabens maumau,1
u2GBrOgYJZ0,"Mau mau cadê seus vídeos no seu canal , faz uma série com os gordinho do condomínio",0
u2GBrOgYJZ0,Meus 20 conto que eu depositei no tigrinho tá aí,0
u2GBrOgYJZ0,"nem tudo é o que parece rapaziada, que Jesus abençoe vocês ❤",1
u2GBrOgYJZ0,Mamau vc merecido todo seu sucesso parabéns,2
u2GBrOgYJZ0,Sou seu fã mau mau zk. De Ceará,2
u2GBrOgYJZ0,Sou apaixonada no mau mau cara gente boa❤,8
u2GBrOgYJZ0,Scooby confundiu Free Fire com Fortnite🤣,1
u2GBrOgYJZ0,Tias! Posição de ataque as duas,1
u2GBrOgYJZ0,💛.🖤 3:55,1
u2GBrOgYJZ0,Fala meus queridos! Poxa na próxima vocês podia deixar mais baixo essa música de fundo né! Tamo juntooooo,1
u2GBrOgYJZ0,"Maumau parece ser muito gente boa , coração bom , atencioso . Será um paizão bem amoroso . Merece tudo que conquistou ❤️☘️",56
u2GBrOgYJZ0,Maumau é brabo 👏🏼👏🏼👏🏼,1
u2GBrOgYJZ0,braboooooo humilde,0
u2GBrOgYJZ0,Free fire ❤❤❤❤,0
u2GBrOgYJZ0,5 mil no perfume,0
u2GBrOgYJZ0,Sexy sem ser vulgarrrrr XAMAAAAAAA,1
u2GBrOgYJZ0,Que q o totoro ta fazendo na cama do maumau jkkkk os koreano sao amigos ❤❤❤❤❤❤,0
u2GBrOgYJZ0,E aguaaaaaa POTAVEL,0
u2GBrOgYJZ0,Deus me idenozou em que deus hahahhahahahhahaha,1
u2GBrOgYJZ0,Alyyyyyyadooppoo😂,0
u2GBrOgYJZ0,MAUMAU E ZIKA DEMAIS MANE 😂😂😂❤,5
u2GBrOgYJZ0,Somos da mesma tribo Wake me up,0
u2GBrOgYJZ0,Essaa regua ta 10/10,1
u2GBrOgYJZ0,Resenhaaaaaaa masterrrrr,0
u2GBrOgYJZ0,Entaoooo tu conhece todo mundo por aqui😮😮😮😮❤❤❤❤❤❤❤❤❤❤,0
u2GBrOgYJZ0,Vila prudente eita porra 😮😮😮😮😮😮😮😮😮😮,1
u2GBrOgYJZ0,Maumau é muito massa mn 😂,2
u2GBrOgYJZ0,Domina tudoooo caralhoooooooooo,0
u2GBrOgYJZ0,Gorgonzola e muito bommmmm,0
u2GBrOgYJZ0,Ta muito chiqueeeee❤,1
u2GBrOgYJZ0,"3:16 começa, família",0
u2GBrOgYJZ0,Familia maumauuuu❤❤❤❤,1
u2GBrOgYJZ0,quando vao sai do 1080p ?,2
u2GBrOgYJZ0,Linda casa 🏠🙏❤️,0
u2GBrOgYJZ0,38:26 scooby dando indireta pra luana piovani JAKAKAKAKAKAKAKAKKAKAKKAKAKAKAKAKAKAKAKAKAKAAKKAKA,79
u2GBrOgYJZ0,Maumau aura 1000000+,12
u2GBrOgYJZ0,"Queria muito ser amigo dele,o que ele demonstra ser uma pessoa boa, não tá escrito",8
u2GBrOgYJZ0,"Alexia qual seu nome ""?kkkkkkkkkkjkk",17
u2GBrOgYJZ0,scooby mo alto achava q ele era baixinho,8
u2GBrOgYJZ0,Esse mlk é muita resenha,6
u2GBrOgYJZ0,3:10 começa,21
u2GBrOgYJZ0,Sambari love do caramba 😂😂😂😂,21
u2GBrOgYJZ0,Dois cabras do bem.,2
u2GBrOgYJZ0,Essa musiquinha de fundo é muitooooo louca,0
u2GBrOgYJZ0,Maumau é pura resenha!,12
u2GBrOgYJZ0,😊😊😊😊,1
u2GBrOgYJZ0,"Não se enganem pessoal, nem tudo que vcs veem é verdade",53
u2GBrOgYJZ0,Ce loko meu,1
u2GBrOgYJZ0,esse maumau é muita onda,7
u2GBrOgYJZ0,"Maumau é visivelmente uma pessoa boa, que Deus abençoe",700
u2GBrOgYJZ0,"5:06 um excelente motivo pra se aposentar

esse mlq é brabo",26
u2GBrOgYJZ0,Resenha rs,1
u2GBrOgYJZ0,Vão na casa do loud coringa,2
u2GBrOgYJZ0,okkkkkkk,0
u2GBrOgYJZ0,Jesus te ama muito ❤,1
u2GBrOgYJZ0,"Maumau é resenha demais, cara é show",29
u2GBrOgYJZ0,Boraa,1
u2GBrOgYJZ0,VIBE DO MAUMAU E MUITO BOA HAHAHAAHAH,56
u2GBrOgYJZ0,"Maumau é resenha demais pqp 😂😂😂,  muito sucesso pra vocês ❤",114
u2GBrOgYJZ0,7:35 😂😂😂 essa Alexa tá meio cansada,135
u2GBrOgYJZ0,Melhor vídeo 😂😂😂 que Resenha da hora véi ..🤣🤣,0
u2GBrOgYJZ0,Top,1
u2GBrOgYJZ0,Kkdoidera esse vídeo,1
u2GBrOgYJZ0,Salveee Scooby 🫵🏽✊🏽,0
u2GBrOgYJZ0,"Sou portuga um grande fã, para quando um com TETO, MATUE, WIU,  e o L7NNON",1
u2GBrOgYJZ0,Oi,0
u2GBrOgYJZ0,Primeirooo! Fixa ai Parceiro 😁,0
QF0WVMdzPVE,Melhor transmissão de esportes do Brasil.,0
QF0WVMdzPVE,cabuloso demais,0
QF0WVMdzPVE,Porra da hora vcs......parabéns garoto pelo crescimento.🚀🚀🚀🚀🙏👍👍,0
QF0WVMdzPVE,"Absurdo, mto legal",0
QF0WVMdzPVE,🫵👏👏👏,0
QF0WVMdzPVE,Conselho: Usa uma lente mais clara e takes mais aberto,0
QF0WVMdzPVE,Parabéns ! Sensacional !!!!,0
QF0WVMdzPVE,ShowZaço!! 👏🏻👏🏻💪🏻,0
QF0WVMdzPVE,estrutura pika. Parabens!,0
QF0WVMdzPVE,Descobri um amigo meu de faculdade nesse video lol Viva JP Crispim!!!!!!!!,0
QF0WVMdzPVE,"É impressão minha, ou eu vi ali, gravando coisa da NBA, futuramente tá chegando nba aí, certeza!!!!!!",1
QF0WVMdzPVE,Mais que merecido essa super estrutura e esse Luizinho é nota 11,0
QF0WVMdzPVE,Casemiro Miguel ❤,0
QF0WVMdzPVE,Silvio santos da era moderna,0
QF0WVMdzPVE,Cada um de sua  maneira mas ter limites e regras  faz parte  da vida madura,0
QF0WVMdzPVE,Muito like esse vídeo merece,0
QF0WVMdzPVE,caramba mano. 6 cabines! eles podem fazer muito estrago,0
QF0WVMdzPVE,Dunada!!!! Volta Redonda 👏🏽,0
QF0WVMdzPVE,Muito top 👌🏻👌🏻,0
QF0WVMdzPVE,Esses caras são brabos demais!,1
QF0WVMdzPVE,"Demais!!!!
Mas que agonia dessa filmageeemmmm.",1
QF0WVMdzPVE,Quem trabalha vence👉🏻💥,2
QF0WVMdzPVE,Onde eu mando curriculo para caze tv?,0
QF0WVMdzPVE,É na Barra?,0
QF0WVMdzPVE,"Fala pouco ele, né?",0
QF0WVMdzPVE,Meu primo 😂😂😂😂,1
QF0WVMdzPVE,"Cazé merecedor de tudo e mais um pouco, muito bom vê-lo desfrutando de suas conquistas! Ah… e onde manda currículo??",11
QF0WVMdzPVE,Fantástico,0
QF0WVMdzPVE,"Que vídeo maravilhoso, que estrutura maravilhosa",2
QF0WVMdzPVE,2:28 começa,0
QF0WVMdzPVE,Luizinho é fera,0
QF0WVMdzPVE,Valeu muleke,0
QF0WVMdzPVE,Diversidade 2%.............,2
QF0WVMdzPVE,"É o novo Silvio santos, não tem jeito",30
QF0WVMdzPVE,Lff fala pra crlh e eu amo esse cara 😂😂,2
QF0WVMdzPVE,Luisinho é carismo puro.,1
QF0WVMdzPVE,camisimito ?,0
QF0WVMdzPVE,"Senti desnaturalidade monstra, agem muito forte pra ser verídico,  faz mais natural",0
QF0WVMdzPVE,Parabéns... top de mais,0
QF0WVMdzPVE,"que video bom man, da uma felicidade genuína, parece um amigo meu que venceu na vida.",69
QF0WVMdzPVE,"cazé merece tudo e mais um pouco, sou fã demais",18
QF0WVMdzPVE,"e o nome do Casimiro escrito errado hahahaha, lugar top demais",2
QF0WVMdzPVE,pika demais!!!!,0
QF0WVMdzPVE,top cazimiro,0
QF0WVMdzPVE,cazé ta em tempo bom,0
QF0WVMdzPVE,Fod4 de mais 👏🏾,0
QF0WVMdzPVE,Brabo demais!,0
QF0WVMdzPVE,"Cazé, dentre os maid brabos, vc ñ ta!
Pq tu é lenda rei",1
QF0WVMdzPVE,Tão Aceitando Currículo? Trabalharia tranquilamente ai na CazéTV,1
QF0WVMdzPVE,Luizinho entrega de mais!!!,94
QF0WVMdzPVE,"Casimiro é pika, merece demais",0
QF0WVMdzPVE,tá da onde é esse moletom do scooby,0
QF0WVMdzPVE,Absurdo. Merece demais,0
QF0WVMdzPVE,loucuras loucuras 😮,0
QF0WVMdzPVE,Agora tem que fazer na DiaTV tambémmm 🤩,8
QF0WVMdzPVE,TOP,0
QF0WVMdzPVE,Muito maior que muita emissora por ai! ❤,10
QF0WVMdzPVE,Caramba fui surpreendida,1
QF0WVMdzPVE,Luizinho 52:42 novamente destilando seu vasto conhecimento de todos os esportes,2
QF0WVMdzPVE,Que império maluko...pqp,2
QF0WVMdzPVE,venceuuu,0
QF0WVMdzPVE,Caze tv sou fã pra caralho,10
QF0WVMdzPVE,Absurdo... Tudo muito top,0
QF0WVMdzPVE,Cazezada nosso monstro esqueça tudo 🙅‍♂️ 🙅‍♂️,0
QF0WVMdzPVE,Nosso gordinho reações venceu demais tmlc,88
QF0WVMdzPVE,👍,1
QF0WVMdzPVE,Chupa podpah 😂😂😂,0
QF0WVMdzPVE,Casimiro Miguel ❤,1
QF0WVMdzPVE,Faz visita no PodPah,7
QF0WVMdzPVE,"Vir do futuro pra lhe passar essa informação, sua mulher tá quicando no vizinho",0
QF0WVMdzPVE,Scooby interrompendo toda hora.... Mr Inconvenient,10
QF0WVMdzPVE,"luis poliglota mané 
muito brabooo!!!!!",14
QF0WVMdzPVE,8:50 barolo,2
QF0WVMdzPVE,Grande LLF Labó!,4
QF0WVMdzPVE,🖤.💛 3:33,3
QF0WVMdzPVE,Estrutura braba,0
QF0WVMdzPVE,Caze me contrata pra b.i,0
QF0WVMdzPVE,19:42 Do caraleo dar moral pra galera da limpeza q rala p caraleo por pouco !,296
QF0WVMdzPVE,Parabéns Cazé TV 📺 Merecem....🎉🎉🎉🙏🙏🕊️🕊️,17
QF0WVMdzPVE,"Ow, legendas nesses videos seria muito bom para as pessoas com dificuldade auditiva, com nao é aovivo acredito ser possivel",248
QF0WVMdzPVE,😂,0
QF0WVMdzPVE,Sucesso,0
QF0WVMdzPVE,Nao perco um quadro do podpah visita ❤,5
QF0WVMdzPVE,❤,0
QF0WVMdzPVE,"Se tem alguém que merece as conquistas é Cazé, nunca vi um cara tão autêntico e simples. Nota 10, sou fã.",672
QF0WVMdzPVE,"Spoiler, defante e danlesa em Paris",7
QF0WVMdzPVE,Atualmente é o melhor quadro do Podpah,250
QF0WVMdzPVE,studio do aqueles caras nao fica ai nao?,2
QF0WVMdzPVE,para onde envio meu curriculo?,93
QF0WVMdzPVE,"Casimiro em 32:40, de nada",17
QF0WVMdzPVE,Me surpreendi,1
QF0WVMdzPVE,Que isso Caze 🎉,4
QF0WVMdzPVE,Caracaaaa,1
QF0WVMdzPVE,2:27 👍👍👍👍,79
QF0WVMdzPVE,muita coisa,0
QF0WVMdzPVE,Merecedor de tudo que tá conquistando 💙✨,110
QF0WVMdzPVE,camisimito miguel KKKKKKKKKKKKKKKKKKKKKKKKKKKJJJKKKKKKMKKKKKKJHJKKKKKKKKKKK,147
QF0WVMdzPVE,"Absurdo, Casimiro venceu na vida!",1052
QF0WVMdzPVE,Fera demais!,5
QF0WVMdzPVE,mámáquina,3
7ZbyNbpqky4,"Baita pessoa , baita ser humano... Familia maravilhosa...sucesso sempre!",1
7ZbyNbpqky4,Sensacionaaal 💚,0
7ZbyNbpqky4,"Sou São Paulino, mas adorei conhecer esse baita ser humano. Sempre fui fã desse goleiro!",2
